,day1_aBb_1.counts.txt,day1_aBb_2.counts.txt,day1_aBb_3.counts.txt,day1_aBb_4.counts.txt,day2_aBb_1.counts.txt,day2_aBb_2.counts.txt,day2_aBb_3.counts.txt,day2_aBb_4.counts.txt,day3_aBb_1.counts.txt,day3_aBb_2.counts.txt,day3_aBb_3.counts.txt,day3_aBb_4.counts.txt,day4_aBb_1.counts.txt,day4_aBb_2.counts.txt,day4_aBb_3.counts.txt,day4_aBb_4.counts.txt
BB_0109,5672.72995995679,5406.39147484559,5654.65694584886,6198.87532933155,5062.84611516993,5912.20815902155,5299.02344092846,5226.5387583956,4596.5678682879,5254.74144522897,4784.25313789912,5387.38094077561,3798.40621692754,4707.33442003473,4333.54455092036,4523.06760451362
BB_0110,1118.00522868863,1146.79639000719,970.485041170441,1245.49923031626,1094.5237075394,1230.24744275936,1524.91103501751,1295.23500539368,1097.99539857277,1209.61895337517,1099.16065554348,1132.70737416829,1045.39310804667,1219.35897301014,1123.87350627928,1349.74827397495
BB_0111,5162.97370908195,4700.21116577465,4719.16859132256,5295.83904110701,4446.03078441866,5440.27899959348,4897.86497621029,4761.31620298237,4496.48249683623,4952.7448104457,4827.25891558045,5179.0938409802,3838.89170382285,4444.12477387836,4249.77758150824,4336.12511709026
BB_0112,3766.7829157566,3740.41242429828,3719.07096914553,3734.52384113845,3560.70668206414,4077.42336327582,3634.17340659066,3658.28853127679,2953.9903015222,3612.53271770479,3243.86437367711,3482.37308421985,3078.34291428958,3291.01584785996,3266.9118070727,3253.26957673231
BB_0113,1181.16087038994,1145.8774826434,971.831067579832,1116.21206773985,1127.95251042977,1342.79725409876,1215.34900621807,1231.74309336457,757.999504376647,972.918888274764,994.159536009857,1061.32808715975,863.208417017793,970.473661338465,1098.74341545565,1079.32832361412
BB_0114,2367.58471092166,2346.88940711407,2508.99322710361,2616.33792358827,1877.40470426216,2253.2249359234,2075.33776567733,2190.47096500401,1735.30371972829,1994.81020381168,1718.55555747322,1962.34531661179,1759.67276969959,1761.89314161817,1717.22287294847,1798.88053935686
BB_0115,2838.99646504928,2950.61154512266,3258.72993713403,3496.67493899406,2630.09194353556,2878.93502569639,2775.0327622788,2808.65130848736,2338.75963583397,2476.37240522285,2213.40125910509,2632.84255359364,2270.07908662971,2327.70435376385,2122.09655844038,2372.64112968767
BB_0116,1348.07220917197,1381.57722145497,1320.45190761193,1225.76073221299,1668.20509907729,1588.51243628032,1643.64715565291,1705.04643758151,1733.83187603047,1506.71834543223,1870.47207084102,1683.84908205389,1853.65693570655,1786.9607269664,1895.92574102766,1550.79962837366
BB_0117,298.485592326421,285.320736456115,232.86256882453,295.090546643868,211.356302145539,285.274769335504,284.966689524962,246.464058512968,276.706615189922,285.672492362557,313.886325414348,259.773798621239,215.440626692883,306.182649610475,291.788276785553,252.78386664165
BB_0118,1408.97229224109,1523.0889554783,1529.08600106744,1628.42609351967,1538.80328143717,1308.25226249954,1326.45209052691,1333.9073518114,1417.38548099944,1503.45351694808,1572.78272663132,1582.04583664827,1362.04745197782,1659.83225841468,1511.99379788877,1544.9209338006
BB_0119,2180.37334444993,2167.24301749355,2441.69190663409,2706.14808995815,2574.01782255817,2819.31705632354,2254.29006177783,2180.08137939925,2390.27416525762,2417.60549250827,2357.49854016719,2542.74083064843,2203.5672153017,2352.77193911207,2395.73532518664,2273.87906086024
BB_0120,4011.13510091047,3645.76496582814,3977.50803974848,4345.43035743462,3556.3932881428,4152.08511931285,3857.22769035574,3895.51740258552,3115.89310828226,3571.72236165299,3525.91525327541,3847.46058498484,3736.23207633832,3871.15139449033,3578.24571005441,3456.67240896024
BB_0121,3541.22705253764,3815.30337444699,3785.02626320566,4318.7833849952,3665.30648465657,3802.73496233363,3710.50376985628,3613.26699365615,3157.10473182118,3779.03897039611,3539.31965151374,3461.3103437911,3546.81783407813,3464.69840348696,3493.08262448542,3234.45775409851
BB_0122,7684.6882598699,7446.82527613642,7596.97305459913,7913.16388960045,7215.22968191736,8237.30896456268,7149.61069254593,7045.8706376295,5919.75535262694,6061.15408081242,6477.67544867546,6942.51327576492,6805.89952915033,6795.10617117984,7129.96521312831,6863.96378350676
BB_0123,8262.11126971043,8124.97891061182,8877.04416992935,8734.28541069643,7659.50925581513,9008.44232542272,8426.02398937649,8244.13617737873,6885.28481839603,7148.3419660322,7217.15141815695,7230.37072829115,7975.64091837545,8116.52602739347,8158.90282074053,8149.04641717803
BB_0124,113.529784486875,109.809429972643,142.678799395377,122.378688240266,77.6410905840756,80.2335288756106,152.66072653123,88.3114776404779,160.430963062242,124.063482397453,120.639584145016,179.033293644367,135.91556314853,139.662261225831,114.481524863231,101.11354665666
BB_0125,2914.93360566633,2999.77308908531,3056.82597572548,3698.0076196474,2841.4482456811,3055.00304739564,3149.05154228031,3138.80925103868,3099.70282760625,2982.42082026509,3090.27231052952,3403.97288373506,2546.24794366555,2836.21822797072,2915.09053554179,2986.37684311531
BB_0126,3358.52680333028,3509.76667598754,3525.24316619332,3704.91609398355,3131.52398689105,3428.31182758078,3081.20233048865,3207.49595587017,2895.11655360945,2788.16352545855,2940.58986353477,2828.25797868259,2390.08963706937,2710.88030122959,2391.54697671604,2412.61625278449
BB_0127,11461.2452630326,12788.8932355169,12085.9711299159,13703.4523081943,10310.089820477,11858.9613096423,11113.7008914735,10301.8513263219,9418.32782234207,10116.0710581187,9648.37414863499,10664.7675704233,9595.06039418773,10428.115504862,9783.98202733566,8841.5566378847
BB_0128,1501.45019616086,1757.86978692608,1502.16547287963,2107.08467252394,1501.06108462546,1585.16937257717,1541.02522281802,1533.04107590267,1436.51944907108,1320.62312183605,1285.14668110038,1557.47263948139,1302.76513188112,1337.53473250892,1351.44043984888,1375.61453009642
BB_0129,1390.17597030618,1554.79125952898,1687.9171173755,1828.77184926785,1228.23891910086,1361.18410446609,1398.54187805554,1349.49173021854,1598.42225583114,1335.31485001469,1363.33900415734,1358.54675765432,957.192583024755,1169.22380231369,1129.45797090676,885.331402703082
BB_0130,1117.25337581124,1249.25456106953,1235.65224382034,1426.10648796117,956.495102056599,1076.46651241444,1027.91555864361,1172.29157573732,1314.35642215213,1110.04168460879,1105.86285466265,1125.68646069204,708.49602066787,825.439774680871,686.889149179387,707.794826596621
BB_0131,9084.63831758223,10547.2187215565,10953.9629196187,12230.9603496905,10180.6880028369,11590.9590361064,9908.52926702421,10138.503952647,9297.63663912093,9936.50549149076,9299.30127784501,9606.94994000168,7287.38764115523,7344.80250703023,8110.03875525012,7462.41489104444
BB_0132,15881.3883292468,18613.8470145678,18431.139623782,20626.7305179159,16023.1800692886,17943.3372493761,17274.409322156,16984.0864677847,16125.519553302,16110.2961550061,16528.1815444605,18012.1535233186,12820.8861535959,14598.2873817205,12898.7171733097,11831.4606977438
BB_0133,8023.02205469833,7848.84724779359,8317.09718362297,9266.23793457952,7331.69131779348,8016.66676015475,8456.55613468273,8070.97641729936,7231.16808738343,6771.25427611363,6619.53866336451,7668.00766831072,6717.69900412842,7004.59956301859,7469.2214392474,7207.27954657356
BB_0134,487.200664552949,473.696746032617,415.922160501618,403.652286211846,510.058831198164,365.508298211115,466.463331067646,377.488276973023,264.931865607372,370.558032950288,401.573430556791,417.744351836857,319.546164423672,402.871907382204,404.873685491915,442.077831894235
BB_0135,2354.80321200592,2157.59449017378,2382.46674462092,2193.93406417832,2110.32797601439,2511.19801834984,1636.01411932635,1861.46742085321,2053.22195845713,2071.53367318905,1848.68992370372,1784.48217521347,1924.50653777334,2510.33961844378,2210.05187632311,2503.14814920964
BB_0136,1061.6162628839,1035.14914530697,1150.85258002875,1207.00915901488,1121.48241954776,971.717183049061,1217.89335166026,1113.9944565106,1193.66523893099,888.033347687033,1153.33676509009,1166.64178930349,1150.94455602372,1151.31838420781,1329.10258133898,1335.6394069996
BB_0137,20642.1207489216,19709.6440458848,22372.304950477,23162.1405992807,20338.7306875868,26606.3296588066,22821.9305012715,23665.7444100473,16602.3969113953,19030.6852340725,18889.5897007806,20670.7394263252,22452.0943039402,20576.9064872724,22467.6973124876,21083.3502168282
BB_0138,2.25555863218958,6.89180522840858,0,5.92154943098063,12.9401817640126,12.8150775287434,5.93680603177005,5.77199200264561,14.7184369781873,13.059313936574,7.26071571243154,7.0209134762497,4.33773073878288,8.95270905293787,19.5456261961614,0
BB_0139,466.148783985846,481.048004942919,492.645665836868,365.162214910472,528.390755363848,547.148092748955,401.158464718176,388.45506177805,451.856015230351,450.546330811804,414.419312201862,500.825161305812,426.543522646983,422.567867298667,481.660074119692,574.936329245428
BB_0140,9422.97211241066,9884.22705858359,9894.64013542846,9987.68004025399,10674.5716068301,12986.6881321717,10139.2165871158,9890.88549573352,10781.2550865222,11554.2280053839,11001.1013375203,11597.3789105185,11908.5167882053,11396.7986243899,12133.6455193456,12261.781140492
BB_0141,3119.43758831819,3091.66382546409,3286.99649173123,3514.439587287,3531.59127309511,4217.83203880814,3264.39520232613,3139.96364943921,3370.5220680049,3653.34307375658,3351.65807617705,4005.43113820046,3853.35080628546,3758.34726042332,3687.14277029017,4186.80627493449
BB_0142,2496.15155295647,2463.59064231512,2620.71341908301,2997.29093698136,2584.80130736152,2642.13468005656,2582.51062381997,2494.65494354343,2616.93809472171,2668.99728578732,2609.38952372924,2816.55645622217,2948.2109921261,3237.29959354233,2976.51964644401,3223.876103867
BB_0143,202.248424019666,170.457315982639,165.561248355013,123.36561314543,209.19960518487,206.712772311469,155.205071973417,223.376090502385,189.867837018616,208.949022985184,208.326689287459,162.651162199785,196.64379349149,220.236642702272,269.450418275654,266.892733616998
BB_0144,3387.84906554875,3892.49159300517,3330.06933683172,3606.2236034672,4045.96349821461,4374.95603285621,3425.53708033132,3381.81011435006,3201.26004275574,3965.13419399229,3523.68118690235,3553.75237122839,4058.67006125451,3439.63081813873,3463.76418519118,3374.37068493738
BB_0145,1470.62422818761,1499.19736401981,1300.26151147108,1500.12585584843,1554.97850864218,1545.60978542322,1351.89554494878,1302.16139579685,1490.97766589038,1320.62312183605,1354.96125525838,1333.97356048744,1765.45641068463,1668.78496746762,1639.04036816382,1582.54457906819
BB_0146,1739.03570541817,1698.60026196177,1535.81613311439,1841.60187303498,1519.39300879115,1431.38844223225,1507.94873206959,1496.67752628601,1496.86504068165,1616.09009965103,1540.94728081528,1676.82816857764,1176.97094045642,1242.63601654778,1255.10842502494,1208.65960422147
BB_0147,132567.451195433,117368.361947162,113976.132241537,121815.154119418,144115.882654289,187297.929855423,130105.952301388,130554.37831104,94630.7187075576,129360.666612976,125152.956735182,110794.695264204,84182.3404475593,97580.9475934016,92998.0894413361,100304.638283407
BB_0149,10329.7066825509,10954.2946837145,11065.6831115981,12681.9850313502,9897.08235250897,10682.7600634172,10771.0623719257,10652.2112408825,9015.04264913973,8935.83556110077,9497.57466845372,10023.5241395925,9216.23190966735,9813.95966383049,10074.3741879643,8810.98742610478
BB_0151,3002.14853944433,2581.21078487996,2504.95514787544,2435.73066594337,3231.81039556215,4090.23844080456,2741.10815638297,2704.17825323947,2132.70151813934,2858.35733786764,2446.30267849617,2354.34631903573,2489.85744406137,2422.60306972499,2644.24400110927,2873.50590731253
BB_0152,992.445798163415,966.690546704777,934.142328116902,943.500209336247,1295.0965248816,1277.05033460347,1200.93104871234,1208.65512535399,1036.17796326439,1077.39339976736,1057.27191104869,1254.40320775661,915.261185883187,995.541246686691,1044.29488533777,1283.90689475666
BB_0153,3037.48562468197,3088.90710337273,3028.55942112829,3247.96986289287,3079.763259835,3681.27031445249,3460.30980137454,3262.90707909557,3012.86404943494,2985.68564874924,2832.79616103483,3210.8977631382,2614.20572523981,2671.48838139666,2755.93329365876,3187.42819751402
BB_0154,34128.1058107831,33857.1418187619,36478.6617208878,39746.4267056471,33493.503799186,38810.7408844412,36486.7617561113,36794.717419265,30661.4479129598,32336.4937211993,32796.6528730533,36100.3669426299,27689.1812158974,30483.9743252534,31152.9359243676,31501.5727392081
BB_0155,697.719470223976,687.342708113283,646.092676507367,575.377219710284,678.281194130327,558.848815709982,742.100753971256,693.216239517738,694.710225370442,728.056751964002,570.803958315772,656.455410029347,840.073853077617,800.372189332645,829.292997179992,927.658003629126
BB_0156,53.3815542951534,58.8100712824199,34.9966866441491,11.8430988619613,45.2906361740441,32.3162824637876,27.9877998640588,44.4443384203712,19.1339680716435,9.79448545243051,56.4101759196604,35.1045673812485,60.7282303429603,60.8784215599775,48.8640654904036,38.7993841822068
BB_0157,827.038165136179,766.368741399034,666.283072648223,733.285204536434,934.928132449911,855.267130722654,1070.3213160134,952.378680436526,827.176158174128,879.871276476675,870.727368898521,919.739665388711,845.857494062661,963.311494096115,945.170638200092,1006.43251090815
BB_0158,2038.27315062198,1830.92292234721,1827.90386395209,1995.56215824047,1784.66673495341,1813.05488167526,2404.40644286687,2032.89558333179,1939.88999372509,1807.08256597343,1661.02834836703,1909.68846553992,2054.63845993682,2211.31913607565,2250.5392448723,2460.8215482836
BB_0159,741.326937112975,710.774845889872,605.711884225657,683.938959278263,689.064678933671,656.912017669061,875.254832112384,705.914621923559,763.886879167922,595.83119835619,617.160835556681,745.38698072851,721.509212884219,796.79110571147,829.292997179992,861.816624410835
BB_0160,293.974475062042,387.319453836562,274.589387515631,319.763669272954,500.353694875154,221.199381691787,356.208361906203,378.065476173288,345.883268987402,241.597307826619,311.652259041292,381.469632209567,348.464369348891,368.85161298104,389.51640776636,306.867856713817
BB_0161,1642.04668423401,1628.76330231389,1701.3773814694,1657.04691576941,1531.25484207483,1878.24462388669,1775.95311864664,1729.86600319289,1699.97947098064,1536.10180178952,1591.7722908023,1883.945116127,1659.90496270758,2019.73116234278,1972.71212965544,1843.55861811213
BB_0162,133.077959299185,194.808361123016,148.062905032938,211.201929704976,131.558514600795,181.639794537841,124.672926667171,127.561023258468,107.444589940767,104.474511492592,96.0648540414019,114.674920112078,127.240101670964,119.966301309367,90.7475501964638,76.4230294498012
BB_0163,3974.29430991804,4221.9198829231,4192.87226525094,4575.3838603377,4103.11596767233,4862.48615623231,4488.22536001815,4169.10982351093,3966.61876562148,4159.39148879882,3915.20131878039,4299.1393519569,4755.59879995229,4864.90209936644,5224.26665900257,5379.00553435139
BB_0164,497.7266048365,409.37323056747,506.105929930771,413.521535263481,380.657013558037,466.357386589486,409.639616192133,382.683069775404,459.215233719444,445.649088085588,439.55255889874,505.505770289979,331.11344639376,370.642154791628,333.671761491613,302.164901055368
BB_0165,1551.82433894643,1557.08852793845,1642.15221945623,1592.89679693379,1670.36179603796,1975.75064856191,1725.91432495029,1553.8202471122,1635.21834827661,1754.84531022713,1461.6379245718,1803.20461115013,1393.85747739556,1654.46063298292,1530.14330792807,1687.18534246869
BB_0166,1198.45348657006,919.826271151599,833.190347412626,719.468255864146,1260.58937351089,1322.73887187986,1127.14503088891,1089.17489089923,406.22886059797,891.298176171177,842.801539235323,617.840385909974,743.197866578133,710.845098803267,698.058078434337,685.455787218986
